Food_ID,Food_Name,Cuisine,Type,Calories,Protein,Fat,Carbs,Meal_Type,Price
1633,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,341
1634,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,102
1635,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,162
1636,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,209
1637,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,189
1638,Veg Manchurian,Mediterranean,Veg,322,7.3,3.3,18.2,Dinner,243
1639,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,251
1640,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,154
1641,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,163
1642,Besan Chilla,Mexican,Veg,192,17.2,3.0,47.1,Breakfast,116
1643,Chicken Korma,Mediterranean,Non-Veg,459,20.4,12.4,12.2,Lunch,272
1644,Veg Spring Roll,Italian,Veg,385,9.3,25.1,65.4,Snack,170
1645,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,95
1646,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,239
1647,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,226
1648,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,110
1649,Veg Biryani,Thai,Veg,323,29.0,8.9,78.7,Lunch,244
1650,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,245
1651,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,321
1652,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,237
1653,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,165
1654,Veg Hakka Noodles,Chinese,Veg,595,38.6,16.7,10.6,Dinner,269
1655,Vegan Smoothie,Thai,Vegan,505,10.0,15.8,44.0,Snack,145
1656,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,131
1657,Jackfruit Curry,Italian,Vegan,236,5.5,29.3,61.8,Dinner,223
1658,Chicken Fried Rice,Italian,Non-Veg,659,29.6,11.3,17.3,Lunch,300
1659,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,52
1660,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,173
1661,Chicken Tikka,Chinese,Non-Veg,202,10.0,16.7,41.3,Snack,162
1662,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,299
1663,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,223
1664,Vegan Chili,Continental,Vegan,256,39.4,3.1,43.0,Dinner,215
1665,Vegan Shepherd’s Pie,Chinese,Vegan,471,20.0,13.1,55.8,Dinner,275
1666,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,251
1667,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,120
1668,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,220
1669,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,230
1670,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,246
1671,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,142
1672,Egg Sandwich,Indian,Non-Veg,190,11.3,29.3,61.1,Snack,138
1673,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,192
1674,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,155
1675,Vegan Chili,Continental,Vegan,256,39.4,3.1,43.0,Dinner,221
1676,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,155
1677,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,182
1678,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,337
1679,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,206
1680,Roasted Chickpeas,Continental,Vegan,347,11.3,2.4,74.0,Snack,113
1681,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,284
1682,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,199
1683,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,160
1684,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,188
1685,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,96
1686,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,287
1687,Masala Corn,Thai,Veg,408,23.0,22.2,32.7,Snack,82
1688,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,102
1689,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,192
1690,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,200
1691,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,108
1692,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,121
1693,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,204
1694,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,200
1695,Egg Bhurji with Bread,Thai,Non-Veg,151,32.8,17.6,33.7,Breakfast,162
1696,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,206
1697,Vegetable Uttapam,Chinese,Veg,243,39.7,14.9,26.7,Breakfast,133
1698,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,201
1699,Paneer Tikka Masala,Mexican,Veg,699,26.8,27.2,61.5,Dinner,338
1700,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,347
1701,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,170
1702,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,269
1703,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,336
1704,Grilled Veggie Sandwich,Italian,Vegan,278,32.0,28.0,44.9,Lunch,217
1705,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,244
1706,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,137
1707,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,205
1708,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,258
1709,Omelette,Chinese,Non-Veg,242,20.1,26.8,59.8,Breakfast,192
1710,Mushroom Risotto,Thai,Vegan,692,18.2,16.6,15.0,Dinner,334
1711,Veg Pakora,Italian,Veg,207,17.3,3.5,44.9,Snack,154
1712,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,128
1713,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,59
1714,Chicken Wings,Thai,Non-Veg,458,34.5,22.0,65.7,Snack,167
1715,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,255
1716,Vegan Muffins,Chinese,Vegan,278,38.3,3.2,59.3,Snack,60
1717,Veg Sandwich,Mexican,Veg,232,34.6,29.2,77.2,Breakfast,166
1718,Paneer Tikka,Italian,Veg,670,31.5,5.0,15.5,Snack,172
1719,Upma,Thai,Veg,470,12.0,21.2,34.0,Breakfast,100
1720,Egg Curry with Rice,Continental,Non-Veg,216,19.6,15.2,26.6,Lunch,250
1721,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,158
1722,Mushroom Risotto,Thai,Vegan,692,18.2,16.6,15.0,Dinner,316
1723,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,231
1724,Butter Chicken with Naan,Indian,Non-Veg,261,7.9,17.1,48.5,Dinner,211
1725,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,100
1726,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,111
1727,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,244
1728,Coconut Yogurt,Indian,Vegan,675,39.2,25.4,26.5,Snack,95
1729,Jeera Rice with Curry,Chinese,Veg,597,31.9,8.1,49.4,Dinner,288
1730,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,130
1731,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,212
1732,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,184
1733,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,168
1734,Keema Curry,Chinese,Non-Veg,622,15.4,8.4,74.6,Lunch,336
1735,Fish Sandwich,Chinese,Non-Veg,507,10.7,9.5,56.4,Breakfast,109
1736,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,90
1737,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,177
1738,Mutton Seekh Kebab,Thai,Non-Veg,561,37.8,19.8,44.6,Snack,191
1739,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,181
1740,Egg Sandwich,Indian,Non-Veg,190,11.3,29.3,61.1,Snack,98
1741,Stuffed Paratha,Chinese,Veg,544,35.9,15.2,56.9,Dinner,293
1742,Veg Handi,Thai,Veg,337,32.2,26.1,79.6,Dinner,249
1743,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,292
1744,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,188
1745,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,304
1746,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,138
1747,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,306
1748,Fish Fingers,Italian,Non-Veg,317,33.0,29.9,47.3,Snack,198
1749,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,166
1750,Avocado Toast,Thai,Vegan,402,11.6,2.4,44.2,Breakfast,131
1751,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,115
1752,Stuffed Paratha,Chinese,Veg,544,35.9,15.2,56.9,Dinner,282
1753,Cheese Toast,Chinese,Veg,250,30.1,6.5,20.2,Snack,85
1754,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,291
1755,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,200
1756,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,265
1757,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,77
1758,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,211
1759,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,242
1760,Cauliflower Steaks,Italian,Vegan,391,6.4,22.3,43.3,Dinner,212
1761,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,121
1762,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,118
1763,Chicken Fried Rice,Italian,Non-Veg,659,29.6,11.3,17.3,Lunch,324
1764,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,97
1765,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,113
1766,Veg Cutlet,Thai,Veg,269,19.8,11.1,76.6,Snack,137
1767,Vegetable Khichdi,Continental,Veg,367,24.1,9.6,26.9,Lunch,216
1768,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,206
1769,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,274
1770,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,321
1771,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,118
1772,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,124
1773,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,101
1774,Besan Chilla,Mexican,Veg,192,17.2,3.0,47.1,Breakfast,171
1775,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,138
1776,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,186
1777,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,161
1778,Avocado Toast,Thai,Vegan,402,11.6,2.4,44.2,Breakfast,197
1779,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,129
1780,Gobi Masala,Indian,Veg,528,23.1,6.7,22.4,Dinner,255
1781,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,122
1782,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,151
1783,Paneer Tikka Masala,Mexican,Veg,699,26.8,27.2,61.5,Dinner,335
1784,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,204
1785,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,127
1786,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,200
1787,Egg Fried Rice,Chinese,Non-Veg,550,36.9,5.9,54.0,Dinner,288
1788,Fish Fingers,Italian,Non-Veg,317,33.0,29.9,47.3,Snack,64
1789,Gobi Masala,Indian,Veg,528,23.1,6.7,22.4,Dinner,283
1790,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,251
1791,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,243
1792,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,166
1793,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,151
1794,Poha,Italian,Veg,606,37.2,25.6,46.6,Breakfast,148
1795,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,111
1796,Veg Thali,Continental,Veg,647,38.3,14.9,40.2,Lunch,330
1797,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,328
1798,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,305
1799,Vegan Pancakes,Thai,Vegan,157,5.5,5.1,70.6,Breakfast,152
1800,Cauliflower Steaks,Italian,Vegan,391,6.4,22.3,43.3,Dinner,217
1801,Trail Mix,Mediterranean,Vegan,658,17.4,9.8,34.6,Snack,177
1802,Chicken Korma,Mediterranean,Non-Veg,459,20.4,12.4,12.2,Lunch,297
1803,Chicken Fried Rice,Italian,Non-Veg,659,29.6,11.3,17.3,Lunch,310
1804,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,228
1805,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,201
1806,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,197
1807,Veg Pakora,Italian,Veg,207,17.3,3.5,44.9,Snack,82
1808,Cheese Toast,Chinese,Veg,250,30.1,6.5,20.2,Snack,118
1809,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,250
1810,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,192
1811,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,150
1812,Fish Masala,Continental,Non-Veg,297,36.4,25.5,68.6,Dinner,248
1813,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,85
1814,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,125
1815,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,183
1816,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,178
1817,Scrambled Eggs,Mediterranean,Non-Veg,206,13.6,10.6,33.8,Breakfast,174
1818,Egg Paratha,Indian,Non-Veg,252,30.6,12.8,79.9,Breakfast,121
1819,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,299
1820,Vegetable Uttapam,Chinese,Veg,243,39.7,14.9,26.7,Breakfast,150
1821,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,223
1822,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,122
1823,Paneer Tikka,Italian,Veg,670,31.5,5.0,15.5,Snack,85
1824,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,142
1825,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,184
1826,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,144
1827,Egg Bhurji with Bread,Thai,Non-Veg,151,32.8,17.6,33.7,Breakfast,160
1828,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,155
1829,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,101
1830,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,200
1831,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,309
1832,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,292
1833,Quinoa Salad,Thai,Vegan,349,39.8,12.4,47.6,Lunch,217
1834,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,174
1835,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,242
1836,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,291
1837,Egg Bhurji with Bread,Thai,Non-Veg,151,32.8,17.6,33.7,Breakfast,167
1838,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,273
1839,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,169
1840,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,260
1841,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,162
1842,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,105
1843,Vegan Buddha Bowl,Mexican,Vegan,364,25.4,18.0,38.3,Lunch,211
1844,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,211
1845,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,207
1846,Veg Manchurian,Mediterranean,Veg,322,7.3,3.3,18.2,Dinner,247
1847,Veg Korma,Chinese,Veg,344,26.7,17.0,41.2,Dinner,246
1848,Chicken Wings,Thai,Non-Veg,458,34.5,22.0,65.7,Snack,115
1849,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,138
1850,Roasted Chickpeas,Continental,Vegan,347,11.3,2.4,74.0,Snack,63
1851,Chicken Tikka,Chinese,Non-Veg,202,10.0,16.7,41.3,Snack,155
1852,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,188
1853,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,197
1854,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,228
1855,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,172
1856,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,292
1857,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,257
1858,Vegan Scramble,Mediterranean,Vegan,223,24.7,23.8,54.9,Breakfast,168
1859,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,300
1860,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,192
1861,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,58
1862,Veg Biryani,Thai,Veg,323,29.0,8.9,78.7,Lunch,237
1863,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,204
1864,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,119
1865,Veg Handi,Thai,Veg,337,32.2,26.1,79.6,Dinner,214
1866,Vegan Burrito,Italian,Vegan,477,30.1,11.3,40.9,Lunch,284
1867,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,160
1868,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,156
1869,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,129
1870,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,195
1871,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,130
1872,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,180
1873,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,262
1874,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,119
1875,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,268
1876,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,180
1877,Butter Chicken with Naan,Indian,Non-Veg,261,7.9,17.1,48.5,Dinner,235
1878,Jeera Rice with Curry,Chinese,Veg,597,31.9,8.1,49.4,Dinner,272
1879,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,185
1880,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,195
1881,Chicken Tikka,Chinese,Non-Veg,202,10.0,16.7,41.3,Snack,99
1882,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,179
1883,Chicken Handi,Chinese,Non-Veg,668,33.8,30.0,16.9,Dinner,348
1884,Vegan Wrap,Italian,Vegan,497,15.1,22.3,51.3,Lunch,271
1885,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,223
1886,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,117
1887,Chicken Biryani,Continental,Non-Veg,342,14.0,7.2,16.4,Lunch,233
1888,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,176
1889,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,158
1890,Stuffed Eggplant,Continental,Vegan,403,19.8,5.3,41.1,Dinner,282
1891,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,181
1892,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,248
1893,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,295
1894,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,334
1895,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,148
1896,Vegetable Khichdi,Continental,Veg,367,24.1,9.6,26.9,Lunch,248
1897,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,100
1898,Vegan Buddha Bowl,Mexican,Vegan,364,25.4,18.0,38.3,Lunch,241
1899,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,67
1900,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,68
1901,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,241
1902,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,178
1903,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,111
1904,Chicken Nuggets,Italian,Non-Veg,202,32.3,9.2,30.4,Snack,163
1905,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,249
1906,Paneer Tikka Masala,Mexican,Veg,699,26.8,27.2,61.5,Dinner,322
1907,Avocado Toast,Thai,Vegan,402,11.6,2.4,44.2,Breakfast,165
1908,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,145
1909,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,203
1910,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,269
1911,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,186
1912,Vegan Shepherd’s Pie,Chinese,Vegan,471,20.0,13.1,55.8,Dinner,295
1913,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,130
1914,Butter Chicken with Naan,Indian,Non-Veg,261,7.9,17.1,48.5,Dinner,237
1915,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,294
1916,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,252
1917,Poha,Italian,Veg,606,37.2,25.6,46.6,Breakfast,158
1918,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,157
1919,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,109
1920,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,123
1921,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,212
1922,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,242
1923,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,96
1924,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,158
1925,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,305
1926,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,176
1927,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,119
1928,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,60
1929,Veg Pakora,Italian,Veg,207,17.3,3.5,44.9,Snack,171
1930,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,132
1931,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,197
1932,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,285
1933,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,119
1934,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,105
1935,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,264
1936,Chole Kulche,Mediterranean,Veg,510,12.0,14.9,18.1,Breakfast,197
1937,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,103
1938,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,147
1939,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,263
1940,Chicken Momos,Thai,Non-Veg,452,30.9,2.1,61.7,Snack,124
1941,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,213
1942,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,72
1943,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,266
1944,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,184
1945,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,108
1946,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,229
1947,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,245
1948,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,53
1949,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,201
1950,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,219
1951,Vegan Pasta,Mexican,Vegan,634,6.4,21.6,45.4,Lunch,329
1952,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,344
1953,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,221
